Unnamed: 0,dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
223,dataset1,282,오리,"['자연', '물', '동물', '오리', '물가', '계곡', '조류']",False,False
224,dataset1,283,20210724_감정_황태완_불편하다,"['인물', '감정', '눈치', '남자', '불편', '초조', '불안', '회피']",False,True
226,dataset1,285,20210911_장소_중랑천 욱교 4_중랑천 욱교와 철교 픽스샷,"['운전', '도로', '풍경', '하늘', '장소', '식물', '지하철', '하천', '다리', '교통', '철교']",False,False
227,dataset1,286,변산 솔섬 해변 바다 -1 _2160p_30fps_prores422,"['풍경', '자연', '바다', '서해', '여름', '해변', '휴가', '해수욕장', '변산', '서해안']",False,False
228,dataset1,287,20210820_장소_우도_우도의 아름다운 도로2,['장소'],False,False
229,dataset1,288,애플 아이폰 전화,"['애플', '아이폰', '전화', '통화']",True,True
230,dataset1,289,배터리가 줄어들고 방전 되는 아이콘,"['스마트폰', '어플', '로딩', '전원', '배터리', '충전', '앱', 'IT', '시스템', '아이콘', '에너지', '전화', '전화기', '애플리케이션', '전지', '건전지']",True,True
231,dataset1,290,물의정원_남양주시_꽃양귀비,"['꽃', '자연', '공원', '식물', '드론샷', '양귀비', '물의정원', '남양주', '정원', '꽃밭']",False,False
232,dataset1,291,20210724_소통_문정수,['인물'],False,False
233,dataset1,293,부들부들 뿅 (그린스크린),"['운동화', '신발', '스니커즈']",True,True
234,dataset1,294,20210725_제스처_김동아_이리 오라고 손짓하다,"['인물', '손', '제스쳐']",False,True
235,dataset1,295,20210724_소통_문정수,"['인물', '소통', '재미', '가족', '뛰다', '여자', '응원', '남자', '파티', '열정', '친구', '점프']",False,True
236,dataset1,296,20210724_장소_오름_송당의 밭과 멀리 보이는 아부오름2,"['나무', '꽃', '하늘', '장소', '여행', '구름', '제주도', '산', '제주', '휴가', '언덕', '유채꽃', '오름']",False,False
237,dataset1,298,mount_cook,"['자연', '눈', '얼음', '여행', '산', '휴가', '휴식', '해외', '뉴질랜드', '투어', '호주']",False,False
239,dataset1,302,환상,"['불', '배경', '추상']",False,False
240,dataset1,303,물 트랜지션 2(알파매트),"['사이트로', '화면', '배경', '전환', '화면전환', '워터', '알파', '트렌지션', '알파매트', '다음']",True,False
241,dataset1,304,수술복 입고 병원 수술실에서 수술 준비 도구 정비하는 의사 간호사,"['인물', '직업', '의사', '의료', '간호사', '병원', '한국']",False,False
242,dataset1,305,LP 돌아가는 모습,"['옛날', '레트로', '돌리다', '음악', '추억', '음원', '디스크']",False,False
244,dataset1,310,도심지의 적색 신호등,"['도시', '거리', '빨간색', '빨간', '빨강', '도심', '신호등', '보행', '보행신호', '적색', '빨간불', '적신호']",False,False
245,dataset1,311,20210725_소통_엄기영,"['인물', '사랑', '소통', '사람', '여자', '연인', '짜증', '싸움', '싸우다', '남자', '다툼', '남녀']",False,True
246,dataset1,312,20210725_감정_염승철_우울하다,"['인물', '감정', '슬픔', '좌절', '남자', '우울', '고민', '팔짱']",False,True
247,dataset1,313,연꽃 푸티지_03,"['꽃', '한국', '자연', '개화', '연꽃', '수생식물', '꽃받침']",False,False
248,dataset1,316,앞발을 파닥파닥 거리는 흰색 도트 고양이,"['게임', '흰색', '애니메이션', '동물', '고양이', '애니']",True,True
249,dataset1,317,20210725_소통_신현아,"['인물', '소통', '여자', '응원', '스포츠', '남자', '축구', '친구', '기쁨']",False,True
250,dataset1,318,20210725_소통_신현아,"['인물', '사랑', '소통', '여자', '행복', '연인', '남자', '피곤', '커플', '애정', '위로', '격려', '기쁨']",False,True
251,dataset1,319,20210912_장소_서울역_계단에 걸터앉아 흔드는 다리 픽스샷,"['흔들', '데이트', '장소', '청바지', '신발', '서울', '행복', '다리', '기다림', '서울역', '친구', '만남']",False,False
252,dataset1,320,20210831_사물_주방용품_디저트포크,"['도구', '음식', '사물']",False,False
253,dataset1,321,20210824_사물_비누_회전,['사물'],False,False
254,dataset1,322,한국_지하철_철도_측면_CU_02,"['한국', '저녁', '지하철', '어두운', '지하철역', '철도', '레일']",False,False
255,dataset1,323,스와이프 트랜지션 회색 그레이,"['회색', '트렌지션']",True,True
256,dataset1,324,20210725_감정_염승철_두렵다,"['인물', '감정', '남자', '공포', '긴장', '초조', '불안']",False,True
257,dataset1,325,211006_문화_고궁_경복궁 교태전 입구 픽스샷,"['전통', '문화', '한옥', '문화재', '건물', '거리', '경복궁', '기와', '조선', '민속', '궁궐', '궁', '출입문']",False,False
258,dataset1,326,산 일출,"['전통', '문화', '한국', '일출', '구름', '산']",True,False
259,dataset1,327,디지털 미터 카운팅 숫자 넘버링 화면,"['카메라', '숫자', '카운팅', '시간', '디지털']",True,True
261,dataset1,332,꽃나무 동산 숲 자연 산책길 -1 _2160p_30fps_prores422,"['나무', '꽃', '자연', '숲', '힐링', '산림', '산책', '꽃나무', '휴양', '동산', '산림욕']",False,False
262,dataset1,333,파도2 4k 30p,"['풍경', '자연', '물', '바다', '바위', '파도', '파란', '바람', '경관', '푸른', '일렁', '강물', '물가', '암초']",False,False
263,dataset1,334,20210724_감정_문정수_여유롭다,"['인물', '사람', '행복', '즐거움', '감정', '휴일', '휴식', '힐링', '편안', '여유로운', '남자', '오케이', '끝', '퇴근', '스트레칭', '주말', '편안한']",False,True
265,dataset1,336,변산 솔섬 해변 일몰 석양 노을 -4 _2160p_30fps_prores422,"['일몰', '풍경', '자연', '섬', '해', '노을', '해변', '희망', '석양', '낭만', '변산', '솔섬', '외딴섬', '실루엣']",False,False
266,dataset1,337,염전 곰소 드론 -21 _2160p_30fps_prores422,"['바다', '농사', '갯벌', '염전', '소금', '바닷물', '천일염', '서해안', '신안']",False,False
267,dataset1,338,사람이 없는 터널 안,"['도로', '터널']",False,False
268,dataset1,339,20210914_장소_성덕정 나들목 옆 운동기구 코너_픽스샷,['장소'],False,False
269,dataset1,340,20210911_사물_성수동_도로위 원형거울 픽스샷,['사물'],False,False
270,dataset1,341,도자기를 만들어가는 도예가의 모습,"['인물', '작업', '공방', '흙', '도자기', '예술', '도예', '찰흙', '문화', '예술가', '공예', '미술', '물레', '손', '점토', '물레질', '지점토', '도기', '조각칼', '모양', '작업실', '항아리']",False,False
271,dataset1,343,20210724_제스처_김보미_약속하다,"['인물', '손가락', '제스쳐', '약속']",False,True
272,dataset1,344,20210914_사물_성덕정 나들목_픽스샷,"['차', '물', '사물', '빛', '강', '희망', '터널', '어둠']",False,False
273,dataset1,345,211007_문화_놀이_공기놀이 픽스샷 1,"['문화', '한국', '게임', '장소', '공기', '공기놀이', '내기', '공깃돌']",False,False
274,dataset1,346,20210912_장소_양화대교_대교 위에서 뛰는 여자 픽스샷,['장소'],False,False
275,dataset1,347,20210913_사물_망원한강공원_전봇대 픽스샷,['사물'],False,False
276,dataset1,348,주방 싱크대에서 그릇 접시 설거지하는 주부 여자 뒷모습,"['인물', '행동', '주부', '주방']",False,False
277,dataset1,350,시티팝 밤 하늘 풍경,"['팝', '팩맨', '감성', '레트로', '픽셀', '시티팝']",True,False
278,dataset1,351,서울도로지나가는차_보케_팔로우,"['운전', '도로', '도시', '차', '자동차', '서울', '운행', '교통', '보케']",False,False
279,dataset1,352,20210724_소통_문정수,"['인물', '소통', '대박', '사람', '여자', '남자', '환호', '커플', '친구', '기쁨', '점프', '함께', '환희']",False,True
280,dataset1,353,20210912_장소_망원한강공원_준비 운동하는 발 픽스샷,['장소'],False,False
281,dataset1,355,걷기 모션 그린스크린,"['걷기', '운동화', '운동', '신발', '스니커즈', '발자국']",True,False
282,dataset1,356,돌 위에 서있는 비둘기,"['자연', '도시', '물', '회색', '공원', '동물', '새', '깃털', '비행', '하천', '조류', '비둘기', '흰비둘기', '날개']",False,False
283,dataset1,357,연꽃 푸티지_02,"['꽃', '자연', '식물', '연꽃']",False,False
284,dataset1,358,20210913_장소_망원한강공원_한강 노을 픽스샷 2,['장소'],False,False
285,dataset1,359,20210801_사물_장난감_블럭2,['사물'],False,False
286,dataset1,361,첫번째 인물화,"['인물', '그림', '사람', '여자', '뷰티', '아름다움', '눈빛', '해외']",False,False
287,dataset1,362,파도 4k 30p,"['풍경', '자연', '물', '바다', '파도', '바람', '경관', '일렁', '강물', '물가']",False,False
288,dataset1,363,집 벽 콘센트 아울렛에 전원 케이블을 꼽는 사람 손,"['인물', '연결', '손', '행동', '집', '벽', 'on', '전원']",False,False
290,dataset1,365,한국,"['태극기', '광복절', '현충원', '한국', '태극기', '광복절', '현충원', '애국']",False,False
291,dataset1,366,사과꽃,"['나무', '꽃', '자연', '식물', '사과']",False,False
292,dataset1,367,햇볕이 드는 한옥집,"['전통', '한옥', '기와', '조선', '건축물']",False,False
293,dataset1,368,20210725_소통_신현아 엄기영_하이파이브하다,['인물'],False,False
294,dataset1,370,대둔산1,"['구름', '안개', '대둔산', '운해', '전설']",False,False
295,dataset1,371,A05ND5D_남한산성_광주_남산산성,"['일몰', '풍경', '저녁', '하늘', '건물', '배경', '구름', '노을', '도심', '해질녘', '남한산성', '광주', '남산산성', '시티뷰', '도시뷰']",False,False
296,dataset1,372,20210725_소통_엄기영,"['인물', '소통', '웃음', '재미', '춤', '여자', '즐거움', '남자', '기쁨', '댄스']",False,True
297,dataset1,373,가을 교복을 입은 학생들,"['교육', '학생', '학교', '신학기', '중학교', '고등학교', '입학', '등하교', '교복', '청소년', '방학']",True,False
298,dataset1,374,수도꼭지,"['물', '식수', '아리수', '물', '수도꼭지', '수도', '생수', '식수', '아리수']",False,False
299,dataset1,375,20210807_장소_노을_화북포구 노을6,"['빛', '장소', '사람', '여행', '바다', '제주', '노을', '휴가', '휴식', '석양', '포구']",False,False
300,dataset1,378,봄날에2,"['나무', '공원', '식물', '맑음', '계절', '녹색', '연못', '봄']",False,False
301,dataset1,379,20210724_감정_문정수_열광적이다,"['인물', '축하', '감정', '에너지', '남자', '성공', '열정', '승리', '격려', '화이팅', '합격', '열광', '쟁취']",False,True
302,dataset1,381,20210724_소통_문정수,['인물'],False,False
304,dataset1,383,캣타워 앉아있는 고양이,"['파랑', '놀이', '흰색', '집', '회색', '파란', '동물', '고양이', '아름다움', '귀여움', '반려동물', '고양이과', '캣타워', '꼬리']",False,False
305,dataset1,384,20210725_소통_염승철,"['인물', '소통', '가족', '여자', '박수', '연인', '응원', '남자', '우정', '친구', '격려', '화이팅', '도움']",False,True
306,dataset1,385,20210913_사물_양화대교_노을지는 양화대교 픽스샷,"['도로', '풍경', '도시', '사물', '하늘', '서울', '건축물', '한강', '다리', '교통', '구조물', '양화대교', '대교']",False,False
307,dataset1,386,20210725_감정_신현아_간절하다,"['인물', '사람', '여자', '감정', '간절', '기도']",False,True
308,dataset1,387,바람에 흔들리는 우도의 녹색 풀밭,"['시골', '꽃', '풍경', '파랑', '하늘', '장소', '바다', '섬', '파란', '여름', '구름', '날씨', '바람', '제주도', '녹색', '산', '화강암', '우도', '제주', '편한']",False,False
309,dataset1,388,카나페,"['까나페', '음식', '과자', '주방', '인물', '손', '음식', '요리', '접시', '주방', '사람', '과자', '까나페', '먹다', '집다']",False,False
310,dataset1,389,포토부스 photobooth,"['촬영', '애플', '어플', '사진', '맥북', '아이맥']",True,True
311,dataset1,392,녹색 호박 덩굴,"['나무', '풍경', '자연', '잎', '줄기', '숲', '장소', '공원', '식물', '맑음', '계절', '실외', '바람', '녹색', '산', 'FHD', '가지', '채소', '호박']",False,False
312,dataset1,393,20210724_제스처_이수민_손가락을 비비다,"['인물', '손가락', '감정', '제스쳐']",False,True
313,dataset1,394,20210724_소통_이수민,"['인물', '소통', '여자', '감정', '연인', '좌절', '남자', '우울', '한숨', '부부', '커플', '머쓱', '실망']",False,True
314,dataset1,395,20210724_감정_황태완_자랑하다,"['인물', '감정', '여유', '남자', '자신감', '거만', '자랑', '당당']",False,True
315,dataset1,396,211121_달고나_국자에 설탕 담기,"['문화', '만들기', '숟가락', '설탕', '달고나', '가루']",False,False
316,dataset1,397,20210724_감정_문정수_감사하다,"['인물', '사람', '감정', '남자', '감사', '기도', '종교', '감격', '감동']",False,True
317,dataset1,398,20210725_감정_김동아_고독하다,"['인물', '여자', '감정', '쓸쓸', '고민', '고독', '외로운', '외로움', '이별']",False,True
318,dataset1,399,구좌읍 고요한 숲,"['나무', '한국', '풍경', '자연', '하늘', '숲', '장소', '맑음', '제주도', '녹색', '산', '제주', '소나무', '평화', '힐링', '고요', '명상', '산림', '숲길', '삼나무', '편백', '구좌읍', '조용']",False,False
