dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset1,269,해질무렵,"['하늘', '식물', '구름', '노을']",False,False
dataset1,270,20210724_제스처_권미정_컵에 물을 따르다,"['인물', '컵', '물', '종이컵', '플라스틱', '제스쳐', '크로마키', '페트병', '생수', '식수']",False,True
dataset1,271,20211021 동물_개_푸들2_하리네쉼터_아래를 바라보는 푸들5,"['의자', '동물', '강아지', '애견', '반려', '푸들', '말티즈']",False,False
dataset1,272,20211021 동물_개_스피츠_하리네쉼터_쉬고 있는 스피츠3,"['동물', '휴식', '졸림', '개', '반려견', '강아지', '반려', '스피츠']",False,False
dataset1,273,20210724_장소_바다_섭지방파제에서 바라본 성산일출봉,"['한국', '파랑', '하늘', '장소', '여행', '바다', '파도', '파란', '제주도', '화강암', '제주', '돌', '휴가', '푸른', '화산']",False,False
dataset1,274,211026_문화_음식_모듬 튀김 패닝샷,"['문화', '한국', '음식', '요리', '분식', '튀김']",False,False
dataset1,275,산수유3 4k 30p,"['나무', '꽃', '노란색', '식물', '노랑', '노란', '생물', '산수유', '아름다운', '개화']",False,False
dataset1,276,20210725_감정_김동아_자랑하다,"['인물', '사람', '여자', '감정', '자신감', '크로마키', '자랑']",False,True
dataset1,279,화나고 짜증 폭발 모션,"['열', '분노', '화남', '모션그래픽', '감정', '짜증', '싸움', '갈등', '논쟁', '스트레스', '슬픔']",True,True
dataset1,280,매출 그래프 아이콘,"['그래픽', '스티커', '상승', '주식', '주가', '아이콘', '인포그래픽', '인포', '크로마키']",True,True
dataset1,281,수덕사 벚꽃,"['불상', '스님', '불교', '절', '한국', '사찰', '충청도', '충남']",False,False
dataset1,282,오리,"['자연', '물', '동물', '오리', '물가', '계곡', '조류']",False,False
dataset1,283,20210724_감정_황태완_불편하다,"['인물', '감정', '눈치', '남자', '크로마키', '불편', '초조', '불안', '회피']",False,True
dataset1,284,서울숲 동상이 있는 광장 패닝샷,"['조각상', '미술', '조각', '사물', '숲', '장소', '서울', '공원', '말', '가을', '4K', '서울숲', '대한민국', '랜드마크', '동상', '마스크']",False,False
dataset1,285,20210911_장소_중랑천 욱교 4_중랑천 욱교와 철교 픽스샷,"['운전', '도로', '풍경', '하늘', '장소', '식물', '지하철', '하천', '다리', '교통', '철교']",False,False
dataset1,287,20210820_장소_우도_우도의 아름다운 도로2,['장소'],False,False
dataset1,288,애플 아이폰 전화,"['애플', '아이폰', '전화', '통화']",True,True
dataset1,289,배터리가 줄어들고 방전 되는 아이콘,"['스마트폰', '어플', '로딩', '전원', '배터리', '충전', 'off', '앱', '모션그래픽', '템플릿', '영상소스', 'UI', 'IT', '시스템', '아이콘', '앱아이콘', '에너지', '전화', '전화기', '애플리케이션', '전지', '건전지']",True,True
dataset1,290,물의정원_남양주시_꽃양귀비,"['꽃', '자연', '공원', '식물', '드론', '드론샷', '양귀비', '물의정원', '남양주', '정원', '꽃밭']",False,False
dataset1,291,20210724_소통_문정수,['인물'],False,False
dataset1,294,20210725_제스처_김동아_이리 오라고 손짓하다,"['인물', '손', '제스쳐', '크로마키']",False,True
dataset1,295,20210724_소통_문정수,"['인물', '소통', '재미', '가족', '뛰다', '여자', '응원', '남자', '파티', '열정', '크로마키', '친구', '점프']",False,True
dataset1,296,20210724_장소_오름_송당의 밭과 멀리 보이는 아부오름2,"['나무', '꽃', '하늘', '장소', '여행', '구름', '제주도', '산', '제주', '휴가', '언덕', '유채꽃', '오름']",False,False
dataset1,298,mount_cook,"['자연', '눈', '얼음', '여행', '산', '휴가', '휴식', '해외', '뉴질랜드', '투어', '호주']",False,False
dataset1,299,노을 해질녘 자동차,"['도로', '감성', '일몰', '태양', '도시', '거리', '자동차', '해', '노을', '해질녘', '석양', '아련']",False,False
dataset1,302,환상,"['불', '배경', '추상', '디지털아트']",False,False
dataset1,303,물 트랜지션 2(알파매트),"['트랜지션', '유튜브', '사이트로', '화면', '배경', '전환', '소스', '화면전환', '워터', '알파', '트렌지션', '알파매트', '다음']",True,False
dataset1,304,수술복 입고 병원 수술실에서 수술 준비 도구 정비하는 의사 간호사,"['인물', '직업', '의사', '의료', '간호사', '병원', '한국', '영상']",False,False
dataset1,305,LP 돌아가는 모습,"['옛날', '레트로', '돌리다', '음악', '추억', '음원', '디스크']",False,False
dataset1,306,211006_문화_문화서울역~보신각_청계천 관수교 픽스샷,"['문화', '도시', '문화재', '하늘', '건물', '공원', '빌딩', '휴식', '도심', '다리']",False,False
dataset1,310,도심지의 적색 신호등,"['도시', '거리', '빨간색', '빨간', '빨강', '도심', '신호등', '보행', '보행신호', '적색', '빨간불', '적신호']",False,False
dataset1,311,20210725_소통_엄기영,"['인물', '사랑', '소통', '사람', '여자', '연인', '짜증', '싸움', '싸우다', '남자', '크로마키', '다툼', '남녀']",False,True
dataset1,312,20210725_감정_염승철_우울하다,"['인물', '감정', '슬픔', '좌절', '남자', '크로마키', '우울', '고민', '팔짱']",False,True
dataset1,316,앞발을 파닥파닥 거리는 흰색 도트 고양이,"['도트', '게임', '흰색', '모션그래픽', '애니메이션', '영상소스', '동물', '고양이', '애니']",True,True
dataset1,317,20210725_소통_신현아,"['인물', '소통', '여자', '응원', '스포츠', '남자', '크로마키', '축구', '친구', '기쁨']",False,True
dataset1,318,20210725_소통_신현아,"['인물', '사랑', '소통', '여자', '행복', '연인', '남자', '피곤', '크로마키', '커플', '애정', '위로', '격려', '기쁨']",False,True
dataset1,319,20210912_장소_서울역_계단에 걸터앉아 흔드는 다리 픽스샷,"['흔들', '데이트', '장소', '청바지', '신발', '서울', '행복', '다리', '기다림', '서울역', '친구', '만남']",False,False
dataset1,320,20210831_사물_주방용품_디저트포크,"['도구', '음식', '사물']",False,False
dataset1,321,20210824_사물_비누_회전,['사물'],False,False
dataset1,322,한국_지하철_철도_측면_CU_02,"['한국', '저녁', '지하철', '어두운', '지하철역', '철도', '레일']",False,False
dataset1,323,스와이프 트랜지션 회색 그레이,"['트랜지션', '회색', '트렌지션']",True,True
dataset1,324,20210725_감정_염승철_두렵다,"['인물', '감정', '남자', '공포', '크로마키', '긴장', '초조', '불안']",False,True
dataset1,325,211006_문화_고궁_경복궁 교태전 입구 픽스샷,"['전통', '문화', '한옥', '문화재', '건물', '거리', '경복궁', '기와', '조선', '민속', '궁궐', '궁', '출입문']",False,False
dataset1,326,산 일출,"['전통', '문화', '한국', '일출', '구름', '산']",True,False
dataset1,327,디지털 미터 카운팅 숫자 넘버링 화면,"['카메라', '숫자', '카운팅', '시간', '디지털']",True,True
dataset1,331,실험용 쥐_06,"['쥐', '실험', '실험용쥐', '생쥐', '톱밥', '실험실', '자다', '취침']",False,False
dataset1,332,꽃나무 동산 숲 자연 산책길 -1 _2160p_30fps_prores422,"['나무', '꽃', '자연', '숲', '힐링', '산림', '산책', '꽃나무', '휴양', '동산', '산림욕']",False,False
dataset1,333,파도2 4k 30p,"['풍경', '자연', '물', '바다', '바위', '파도', '파란', '바람', '경관', '푸른', '일렁', '강물', '물가', '암초']",False,False
dataset1,334,20210724_감정_문정수_여유롭다,"['인물', '사람', '행복', '즐거움', '감정', '휴일', '휴식', '힐링', '편안', '여유로운', '남자', '오케이', '끝', '퇴근', '크로마키', '스트레칭', '주말', '편안한']",False,True
dataset1,335,20210905_장소_다리_물의공원뱃나들이교,"['장소', '공원', '강', '하천', '드론', '남양주']",False,False
dataset1,336,변산 솔섬 해변 일몰 석양 노을 -4 _2160p_30fps_prores422,"['일몰', '풍경', '자연', '섬', '해', '노을', '해변', '희망', '석양', '낭만', '변산', '솔섬', '외딴섬', '실루엣']",False,False
dataset1,337,염전 곰소 드론 -21 _2160p_30fps_prores422,"['바다', '농사', '드론', '갯벌', '염전', '곰소', '소금', '바닷물', '천일염', '서해안', '신안']",False,False
dataset1,338,사람이 없는 터널 안,"['도로', '터널']",False,False
dataset1,339,20210914_장소_성덕정 나들목 옆 운동기구 코너_픽스샷,['장소'],False,False
dataset1,340,20210911_사물_성수동_도로위 원형거울 픽스샷,['사물'],False,False
dataset1,341,도자기를 만들어가는 도예가의 모습,"['인물', '작업', '공방', '흙', '도자기', '예술', '도예', '찰흙', '문화', '예술가', '공예', '미술', '물레', '영상', '손', '점토', '물레질', '지점토', '도기', '조각칼', '모양', '작업실', '항아리']",False,False
dataset1,343,20210724_제스처_김보미_약속하다,"['인물', '손가락', '제스쳐', '약속']",False,True
dataset1,344,20210914_사물_성덕정 나들목_픽스샷,"['차', '물', '사물', '빛', '강', '희망', '터널', '어둠']",False,False
dataset1,345,211007_문화_놀이_공기놀이 픽스샷 1,"['문화', '한국', '게임', '장소', '공기', '공기놀이', '내기', '공깃돌']",False,False
dataset1,346,20210912_장소_양화대교_대교 위에서 뛰는 여자 픽스샷,['장소'],False,False
dataset1,347,20210913_사물_망원한강공원_전봇대 픽스샷,['사물'],False,False
dataset1,348,주방 싱크대에서 그릇 접시 설거지하는 주부 여자 뒷모습,"['인물', '영상', '행동', '주부', '주방']",False,False
dataset1,350,시티팝 밤 하늘 풍경,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로']",True,False
dataset1,351,서울도로지나가는차_보케_팔로우,"['운전', '도로', '도시', '차', '자동차', '서울', '운행', '교통', '보케']",False,False
dataset1,352,20210724_소통_문정수,"['인물', '소통', '대박', '사람', '여자', '남자', '환호', '크로마키', '커플', '친구', '기쁨', '점프', '함께', '환희']",False,True
dataset1,353,20210912_장소_망원한강공원_준비 운동하는 발 픽스샷,['장소'],False,False
dataset1,355,걷기 모션 그린스크린,"['걷기', '운동화', '운동', '신발', '스니커즈', '발자국']",True,False
dataset1,356,돌 위에 서있는 비둘기,"['자연', '도시', '물', '회색', '공원', '동물', '새', '깃털', '비행', '하천', '조류', '비둘기', '흰비둘기', '날개']",False,False
dataset1,357,연꽃 푸티지_02,"['꽃', '자연', '식물', '연꽃']",False,False
dataset1,358,20210913_장소_망원한강공원_한강 노을 픽스샷 2,['장소'],False,False
dataset1,359,20210801_사물_장난감_블럭2,['사물'],False,False
dataset1,362,파도 4k 30p,"['풍경', '자연', '물', '바다', '파도', '바람', '경관', '일렁', '강물', '물가']",False,False
dataset1,363,집 벽 콘센트 아울렛에 전원 케이블을 꼽는 사람 손,"['인물', '연결', '영상', '손', '행동', '집', '벽', 'on', '전원']",False,False
dataset1,364,스팀 다리미로 고온 다리미질 하는 세탁소 아주머니 뒷모습,"['다림판', '인물', '직업', '다리미', '고온', '영상']",False,False
dataset1,365,한국,"['태극기', '광복절', '현충원', '한국', '태극기', '광복절', '현충원', '애국']",False,False
dataset1,366,사과꽃,"['나무', '꽃', '자연', '식물', '사과']",False,False
dataset1,367,햇볕이 드는 한옥집,"['전통', '한옥', '기와', '조선', '건축물']",False,False
dataset1,368,20210725_소통_신현아 엄기영_하이파이브하다,['인물'],False,False
dataset1,370,대둔산1,"['구름', '안개', '타임랩스', '대둔산', '운해', '전설']",False,False
dataset1,371,A05ND5D_남한산성_광주_남산산성,"['일몰', '풍경', '저녁', '하늘', '건물', '배경', '구름', '노을', '도심', '타임랩스', '해질녘', '남한산성', '광주', '남산산성', '시티뷰', '도시뷰']",False,False
dataset1,372,20210725_소통_엄기영,"['인물', '소통', '웃음', '재미', '춤', '여자', '즐거움', '남자', '크로마키', '기쁨', '댄스']",False,True
dataset1,373,가을 교복을 입은 학생들,"['교육', '학생', '모션그래픽', '템플릿', '학교', '신학기', '중학교', '고등학교', '입학', '등하교', '교복', '청소년', '방학']",True,False
dataset1,374,수도꼭지,"['물', '식수', '아리수', '물', '수도꼭지', '수도', '생수', '식수', '아리수']",False,False
dataset1,375,20210807_장소_노을_화북포구 노을6,"['빛', '장소', '사람', '여행', '바다', '제주', '노을', '휴가', '휴식', '석양', '포구']",False,False
dataset1,378,봄날에2,"['나무', '공원', '식물', '맑음', '계절', '녹색', '연못', '봄']",False,False
