dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset1,210,357ND850_분당중앙공원_성남시_분당호,"['전통', '문화', '공원', '연못', '호수', '타임랩스', '분당', '중앙공원', '성남', '성남시', '분당호', '분당천', '인공섬', '돌마각', '석조', '교량']",False,False
dataset1,211,211006_문화_문화서울역~보신각_보신각 정면 클로즈업 패닝샷,"['문화', '한옥', '문화재', '서울', '기와', '조선', '새해', '목재', '종', '종로', '보신각', '목조', '기둥', '을지로', '처카']",False,False
dataset1,212,20210919_장소_아부오름_평화로운 소들2,['장소'],False,False
dataset1,213,유튜브 좋아요,"['그린스크린', 'SNS', '버튼', '회색', '언론', '모션그래픽', '인스타', '인스타그램', '공유', '스트리밍', '성공', '블로그', '심벌', '어플리케이션', '추천', '페이스북', '소셜미디어']",True,True
dataset1,214,순록을 타고 날으는 산타 할아버지 그린스크린,"['할아버지', '그래픽', '그린스크린', '산타할아버지', '캐릭터', '크리스마스', '산타', '루돌프', '사슴', '모션그래픽', '12월', '모션그래픽', '순록']",True,True
dataset1,215,438ND850_올림픽공원_송파구_나홀로나무,"['나무', '하늘', '공원', '오후', '올림픽공원', '송파', '송파구', '타임랩스', '나홀로', '나홀로나무', '해질녘']",False,False
dataset1,216,개망초,"['꽃', '꽃잎', '식물', '개망초']",False,False
dataset1,217,20211021 동물_개_푸들4_하리네쉼터_쉬고 있는 푸들1,"['동물', '휴식', '그루밍', '개', '강아지', '푸들']",False,False
dataset1,218,20211021 동물_개_보스턴테리어_하리네쉼터_쉬고 있는 보스턴테리어2,"['동물', '잔디', '개', '반려견', '강아지', '보스턴테리어']",False,False
dataset1,219,20210905_장소_남한강_드론샷00001,"['나무', '자연', '물', '하늘', '숲', '장소', '여행', '구름', '산', '휴가', '강', '하천', '드론', '남한강', '캠핑']",False,False
dataset1,222,보행자 자전거 겸용도로,"['문화', '도로', '한국', '표지판', '교통', '표시', '보행', '자전거', '법규', '보행자', '약속', '사인', '교통법', '법률']",False,False
dataset1,223,두리번거리는 노란눈 검정색 폴드 고양이,"['검정', '눈', '집', '노랑', '동물', '고양이', '휴식', '4K', '귀여움', '고양이과', '캣타워', '쳐다보기', '경계', '실내', '애완동물', '애완묘', '스코티시', '폴드', '스코티시폴드', '두리번', '눈치', '흰발']",False,False
dataset1,224,20210801_사물_실_회전하는,['사물'],False,False
dataset1,225,스탠드 조명 옮기는 구도 잡는 조명감독 방송 PD,"['방송', 'PD', '감독', '촬영', '인물', '직업', '조명', '스탠드', '구도', '영상']",False,False
dataset1,228,연보라색 구름 프리뷰,"['스티치', '그린스크린', '인트로', '아웃트로', '모션그래픽', '템플릿', '구름', '프리뷰', '실선']",True,True
dataset1,229,고석정꽃밭_철원_백일홍,"['꽃', '자연', '하늘', '식물', '꽃밭', '철원', '백일홍', '농장', '재배']",False,False
dataset1,230,자녀교육,"['그림', '배경', '동물', '오리', '새끼', '아트', '동화', '디지털아트', '청둥오리', '미운오리새끼']",False,False
dataset1,231,20210713_사물_깃발_태극기3,"['문화', '한국', '바람', '대한민국', '태극기', '애국', '국기', '독립', '애국심', '국가']",False,False
dataset1,232,20210911_장소_도로_제2경인고속도로00002,"['도시', '차', '장소', '자동차', '돈', '발전', '신호', '규칙', '성장', '국가', '고속', '고속도로', '법', '경인고속도로', '경인선', '경인', '운전면허', '도로표지']",False,False
dataset1,233,20210820_장소_우도_우도의 평온함4,['장소'],False,False
dataset1,235,물흐르는곳2,"['자연', '도시', '물', '사물', '거품', '여행', '공원', '파도', '여름', '돌', '휴가', '강', '계곡', '하천']",False,False
dataset1,236,사찰과 도시의 밤 4k 30p,"['풍경', '밤', '저녁', '도시', '사찰', '빛', '건물', '불빛', '경관', '야경']",False,False
dataset1,237,제스처_약속하다,"['인물', '손', '손가락', '제스쳐', '약속', '새끼손가락']",False,False
dataset1,238,211119_동물_서울어린이대공원동물원_걸어다니는 사슴,"['사슴', '동물', '동물원', '밤비', '노루']",False,False
dataset1,240,20210802_문화_공예_자개스티커제작00012,"['전통', '문화', '꽃', '스티커', '손', '만들기', '벛꽃', '자개', '나전칠기', '칠기', '장인', '제작']",False,False
dataset1,241,20210919_장소_구좌읍_나무위로 반짝이는 빛,['장소'],False,False
dataset1,242,노트,"['그래픽', '다이어리', '노트', '다꾸', '탭', '파스텔', '동그라미']",True,False
dataset1,243,파란색 인터넷 브라우저 인터페이스 창,"['그래픽', '그린스크린', '인터넷', '파랑', '버튼', '모션그래픽', '파란', '템플릿', '온라인', '영상소스', '브라우저', 'UI', '인터페이스', '웹', 'IT', '검색', '모니터', '웹사이트', '사이트']",True,True
dataset1,244,20210724_감정_황태완_기쁘다,"['인물', '그린스크린', '행복', '즐거움', '감정', '크로마키', '기쁨', '합격', '포효']",False,True
dataset1,245,RIVER 6,"['풍경', '자연', '물', '물가', '강', '다리', '강가']",False,False
dataset1,246,20210803_사물_수조_공기방울나오는,"['사물', '공기', '수조', '해양', '실험실', '수산물', '번식', '산소', '양식', '양식장', '연구', '종자', '여과기']",False,False
dataset1,247,도로,"['도로', '한국', '자동차', '발전', '드론', '항공', '드론샷', '고속도로', '영동고속도로', '속력', '자동차전용도로', '전용도로', '제한속도', '고속성장']",False,False
dataset1,248,20210724_소통_문정수,"['김보미_충격받다', '인물', '그린스크린', '소통', '충격', '크로마키', '소식', '패배', '실망']",False,True
dataset1,250,지칭 인포그래픽,"['그래픽', '그린스크린', '화면', '과학', 'IT', '기술', '테크', '인포그래픽', '인포', '크로마키', '디스플레이', '로봇', '첨단']",True,True
dataset1,251,물에 비친 하늘,"['하늘', '식물', '연못', '반사', '강', '저수지']",False,False
dataset1,252,20210911_장소_빌딩과 하늘_빌딩과 하늘,"['자연물패닝샷', '나무', '높은', '도시', '장소', '건물', '서울', '경제', '발전', '여름', '빌딩', '고층건물', '봄', '고층', '고층빌딩', '도심부', '성장', '선진국', '개발']",False,False
dataset1,253,염전 곰소 드론 -14 _2160p_30fps_prores422,"['자연', '드론', '염전', '곰소', '소금', '부안']",False,False
dataset1,254,20210724_제스처_이수민_병을 열다(물병 등),"['인물', '그린스크린', '물', '뚜껑', '플라스틱', '환경', '제스쳐', '오염', '크로마키', '물병', '호나경']",False,True
dataset1,255,211119_동물_서울어린이대공원동물원_앉아있는 원숭이들,"['동물', '무리', '동물원', '원숭이', '번식', '몽키', '무리생활', '종족', '진화']",False,False
dataset1,257,20210724_감정_권미정_슬프다,"['인물', '그린스크린', '여자', '감정', '슬픔', '좌절', '크로마키', '우울', '외로움', '상처']",False,True
dataset1,258,나무 바닥 마룻바닥 밀대 걸레로 청소하기 측면,"['인물', '영상', '행동', '집안일', '주부', '자취', '대걸레', '밀대', '걸레', '청소']",False,False
dataset1,259,주방에서 정리대에 접시를 정리하는 사람 손 주부,"['인물', '영상', '손', '행동', '정리', '집안일', '주부', '청소', '접시', '나열', '주방', '집', '정돈', '그릇']",False,False
dataset1,261,감정_두 손을 모으고_간절하다,"['인물', '그린스크린', '손', '감정', '소망', '간절', '희망', '크로마키', '합성', '기도', '제발', '하나님', '기독교', '종교', '빌다', '비는']",False,True
dataset1,262,20220619_충남 비인해변 드론,"['자연', '장소', '여행', '바다', '서해', '배경', '해변', '드론', '항공촬영', '갯벌', '서천군', '충남', '밀물', '썰물', '비인해변']",False,False
dataset1,263,20210816_구좌읍의어느초원_초원에 있는 말 한쌍,"['나무', '풍경', '장소', '말', '동물', '제주도', '제주', '목장', '구좌읍', '초원', '풀밭', '농장', '울타리']",False,False
dataset1,264,공유 더보기란 아이콘 그린스크린,"['그래픽', '그린스크린', 'SNS', '공유', '공유하기', '소셜', '쉐어', '더보기']",True,True
dataset1,265,게임 스타트,"['도트', '레트로', '시티팝', '게임보이', '게임기', '게임', '8비트', '복고', '디지털', '스타트']",True,False
dataset1,267,애플 맥 아이메세지 imessage,"['그래픽', '스마트폰', '톡', '애플', '문자', '메세지', 'SNS', '메시지', '소통', '화면', '아이폰', '아이메세지', 'iMessage', '어플']",True,False
dataset1,268,선돌_영월_선돌 (6),"['시골', '나무', '한국', '구름', '산', '타임랩스', '선돌', '강원도', '영원군']",False,False
dataset1,269,해질무렵,"['하늘', '식물', '구름', '노을']",False,False
dataset1,270,20210724_제스처_권미정_컵에 물을 따르다,"['인물', '그린스크린', '컵', '물', '종이컵', '플라스틱', '제스쳐', '크로마키', '페트병', '생수', '식수', '플라스틱병']",False,True
dataset1,271,20211021 동물_개_푸들2_하리네쉼터_아래를 바라보는 푸들5,"['의자', '동물', '강아지', '애견', '반려', '푸들', '말티즈', '말티푸']",False,False
dataset1,272,20211021 동물_개_스피츠_하리네쉼터_쉬고 있는 스피츠3,"['동물', '휴식', '졸림', '개', '반려견', '강아지', '반려', '스피츠', '평온']",False,False
dataset1,273,20210724_장소_바다_섭지방파제에서 바라본 성산일출봉,"['한국', '파랑', '하늘', '장소', '여행', '바다', '파도', '파란', '제주도', '화강암', '제주', '돌', '휴가', '푸른', '화산', '성산일출봉']",False,False
dataset1,274,211026_문화_음식_모듬 튀김 패닝샷,"['문화', '한국', '음식', '요리', '분식', '튀김', '만두']",False,False
dataset1,275,산수유3 4k 30p,"['나무', '꽃', '노란색', '피우다', '식물', '노랑', '노란', '생물', '산수유', '노랑색', '아름다운', '개화', '피다', '꽃송이']",False,False
dataset1,276,20210725_감정_김동아_자랑하다,"['인물', '그린스크린', '사람', '여자', '감정', '자신감', '크로마키', '자랑', '허세']",False,True
dataset1,277,20210724_감정_황태완_두렵다,"['인물', '그린스크린', '감정', '눈치', '남자', '공포', '크로마키', '초조', '두려움', '불안']",False,True
dataset1,279,화나고 짜증 폭발 모션,"['스팀', '그린스크린', '열', '분노', '화남', '모션그래픽', '감정', '짜증', '문제', '싸움', '갈등', '논쟁', '스트레스', '슬픔', '혐오']",True,True
dataset1,280,매출 그래프 아이콘,"['그래픽', '그린스크린', '스티커', '상승', '주식', '주가', '아이콘', '인포그래픽', '인포', '크로마키', '매출']",True,True
dataset1,281,수덕사 벚꽃,"['불상', '스님', '불교', '절', '한국', '사찰', '충청도', '충청남도', '충남', '예산', '조계종', '승려', '덕산']",False,False
dataset1,282,오리,"['자연', '물', '마시기', '마시다', '동물', '오리', '물가', '계곡', '목마름', '갈증', '조류', '목마르다', '물마시다']",False,False
dataset1,283,20210724_감정_황태완_불편하다,"['인물', '그린스크린', '감정', '눈치', '남자', '크로마키', '불편', '초조', '불안', '회피']",False,True
dataset1,284,서울숲 동상이 있는 광장 패닝샷,"['조각상', '미술', '조각', '사물', '숲', '장소', '서울', '공원', '말', '가을', '4K', '서울숲', '대한민국', '랜드마크', '동상', '경주마', '경마', '기수', '마스크', '9월']",False,False
dataset1,285,20210911_장소_중랑천 욱교 4_중랑천 욱교와 철교 픽스샷,"['운전', '도로', '풍경', '하늘', '장소', '식물', '지하철', '하천', '다리', '교통', '철교', '중라천']",False,False
dataset1,286,변산 솔섬 해변 바다 -1 _2160p_30fps_prores422,"['풍경', '자연', '바다', '서해', '여름', '해변', '휴가', '드론', '해수욕장', '변산', '서해안']",False,False
dataset1,287,20210820_장소_우도_우도의 아름다운 도로2,['장소'],False,False
dataset1,288,애플 아이폰 전화,"['그린스크린', '애플', '아이폰', '전화', '통화', '수신', '발신', '전화받기']",True,True
dataset1,289,배터리가 줄어들고 방전 되는 아이콘,"['그린스크린', '스마트폰', '어플', '로딩', '전원', '배터리', '충전', 'off', '앱', '모션그래픽', '템플릿', '영상소스', 'UI', 'IT', '시스템', '아이콘', '앱아이콘', '에너지', '전화', '전화기', '애플리케이션', '전지', '건전지', '방전', '꺼짐']",True,True
